date,number_of_hours,current_soc_mwh,soc_pct,net_power_to_be_sold_or_buy,current_release,battery_grid_power_mw,uncontrolled_power,next_soc_mwh,surplus,throughput_mwh,wear_cost,current_benefit,net_benefit,cumulative_net_benefit,cumulative_benefit,wind_only_revenue,marginal_benefit_vs_wind_only_net,price
6858,6858,3,100,0.98,0,0,0.98,3,0,0,0,3.1556,3.1556,383448.2788,392805.7788,3.1556,,3.22
6859,6859,3,100,0.98,0,0,0.98,3,0,0,0,5.6644,5.6644,383453.9432,392811.4432,5.6644,,5.78
6860,6860,3,100,1.93,1,0.95,0.98,2,0,1,5,54.812,49.812,383503.7552,392866.2552,27.832,,28.4
6861,6861,2,66.67,2.88,2,1.9,0.98,0,0,2,10,119.9808,109.9808,383613.736,392986.236,40.8268,,41.66
6862,6862,0,0,0.98,0,0,0.98,0,0,0,0,9.2806,9.2806,383623.0166,392995.5166,9.2806,,9.47
6863,6863,0,0,0.98,0,0,0.98,0,0,0,0,5.6644,5.6644,383628.681,393001.181,5.6644,,5.78
6864,6864,0,0,0.98,0,0,0.98,0,0,0,0,5.5664,5.5664,383634.2474,393006.7474,5.5664,,5.68
6865,6865,0,0,0.97,0,0,0.97,0,0,0,0,3.7636,3.7636,383638.011,393010.511,3.7636,,3.88
6866,6866,0,0,0.97,0,0,0.97,0,0,0,0,3.6569,3.6569,383641.6679,393014.1679,3.6569,,3.77
6867,6867,0,0,0.98,0,0,0.98,0,0,0,0,3.7142,3.7142,383645.3821,393017.8821,3.7142,,3.79
6868,6868,0,0,0.98,0,0,0.98,0,0,0,0,3.6064,3.6064,383648.9885,393021.4885,3.6064,,3.68
6869,6869,0,0,0.98,0,0,0.98,0,0,0,0,3.6946,3.6946,383652.6831,393025.1831,3.6946,,3.77
6870,6870,0,0,0.98,0,0,0.98,0,0,0,0,3.1556,3.1556,383655.8387,393028.3387,3.1556,,3.22
6871,6871,0,0,0.98,0,0,0.98,0,0,0,0,3.1556,3.1556,383658.9943,393031.4943,3.1556,,3.22
6872,6872,0,0,0.98,0,0,0.98,0,0,0,0,3.1752,3.1752,383662.1695,393034.6695,3.1752,,3.24
6873,6873,0,0,0.97,0,0,0.97,0,0,0,0,2.7548,2.7548,383664.9243,393037.4243,2.7548,,2.84
6874,6874,0,0,0.1635,-0.75,-0.8065,0.97,0.75,0,0.75,3.75,0.0245,-3.7255,383661.1988,393037.4488,0.1455,,0.15
6875,6875,0.75,25,0.1535,-0.75,-0.8065,0.96,1.5,0,0.75,3.75,0.2871,-3.4629,383657.7359,393037.7359,1.7952,,1.87
6876,6876,1.5,50,0.1635,-0.75,-0.8065,0.97,2.25,0,0.75,3.75,0,-3.75,383653.9859,393037.7359,0,,0
6877,6877,2.25,75,0.1635,-0.75,-0.8065,0.97,3,0,0.75,3.75,0.0065,-3.7435,383650.2424,393037.7424,0.0388,,0.04
6878,6878,3,100,0.98,0,0,0.98,3,0,0,0,3.1556,3.1556,383653.398,393040.898,3.1556,,3.22
6879,6879,3,100,0.97,0,0,0.97,3,0,0,0,3.1428,3.1428,383656.5408,393044.0408,3.1428,,3.24
6880,6880,3,100,0.98,0,0,0.98,3,0,0,0,4.6354,4.6354,383661.1762,393048.6762,4.6354,,4.73
6881,6881,3,100,0.98,0,0,0.98,3,0,0,0,14.8274,14.8274,383676.0036,393063.5036,14.8274,,15.13
6882,6882,3,100,0.98,0,0,0.98,3,0,0,0,50.1074,50.1074,383726.111,393113.611,50.1074,,51.13
6883,6883,3,100,0.98,0,0,0.98,3,0,0,0,79.7916,79.7916,383805.9026,393193.4026,79.7916,,81.42
6884,6884,3,100,2.405,1.5,1.425,0.98,1.5,0,1.5,7.5,195.8151,188.3151,383994.2177,393389.2177,79.7916,,81.42
6885,6885,1.5,50,2.405,1.5,1.425,0.98,0,0,1.5,7.5,195.8151,188.3151,384182.5328,393585.0328,79.7916,,81.42
6886,6886,0,0,0.98,0,0,0.98,0,0,0,0,54.8212,54.8212,384237.354,393639.854,54.8212,,55.94
6887,6887,0,0,0.98,0,0,0.98,0,0,0,0,38.9648,38.9648,384276.3188,393678.8188,38.9648,,39.76
6888,6888,0,0,0.98,0,0,0.98,0,0,0,0,6.027,6.027,384282.3458,393684.8458,6.027,,6.15
6889,6889,0,0,0.98,0,0,0.98,0,0,0,0,5.5664,5.5664,384287.9122,393690.4122,5.5664,,5.68
6890,6890,0,0,0.98,0,0,0.98,0,0,0,0,4.6746,4.6746,384292.5868,393695.0868,4.6746,,4.77
6891,6891,0,0,0.98,0,0,0.98,0,0,0,0,5.5664,5.5664,384298.1532,393700.6532,5.5664,,5.68
6892,6892,0,0,0.98,0,0,0.98,0,0,0,0,4.4492,4.4492,384302.6024,393705.1024,4.4492,,4.54
6893,6893,0,0,0.98,0,0,0.98,0,0,0,0,3.7142,3.7142,384306.3166,393708.8166,3.7142,,3.79
6894,6894,0,0,0.98,0,0,0.98,0,0,0,0,3.1556,3.1556,384309.4722,393711.9722,3.1556,,3.22
6895,6895,0,0,0.1735,-0.75,-0.8065,0.98,0.75,0,0.75,3.75,0,-3.75,384305.7222,393711.9722,0,,0
6896,6896,0.75,25,0.1735,-0.75,-0.8065,0.98,1.5,0,0.75,3.75,0,-3.75,384301.9722,393711.9722,0,,0
6897,6897,1.5,50,0.1635,-0.75,-0.8065,0.97,2.25,0,0.75,3.75,0,-3.75,384298.2222,393711.9722,0,,0
6898,6898,2.25,75,0.1635,-0.75,-0.8065,0.97,3,0,0.75,3.75,0,-3.75,384294.4722,393711.9722,0,,0
6899,6899,3,100,0.98,0,0,0.98,3,0,0,0,0,0,384294.4722,393711.9722,0,,0
6900,6900,3,100,0.97,0,0,0.97,3,0,0,0,0,0,384294.4722,393711.9722,0,,0
6901,6901,3,100,0.97,0,0,0.97,3,0,0,0,0,0,384294.4722,393711.9722,0,,0
6902,6902,3,100,0.98,0,0,0.98,3,0,0,0,0,0,384294.4722,393711.9722,0,,0
6903,6903,3,100,0.99,0,0,0.99,3,0,0,0,0,0,384294.4722,393711.9722,0,,0
6904,6904,3,100,0.98,0,0,0.98,3,0,0,0,0,0,384294.4722,393711.9722,0,,0
6905,6905,3,100,0.99,0,0,0.99,3,0,0,0,3.2076,3.2076,384297.6798,393715.1798,3.2076,,3.24
6906,6906,3,100,0.98,0,0,0.98,3,0,0,0,5.7526,5.7526,384303.4324,393720.9324,5.7526,,5.87
6907,6907,3,100,0.99,0,0,0.99,3,0,0,0,39.3624,39.3624,384342.7948,393760.2948,39.3624,,39.76
6908,6908,3,100,2.88,2,1.9,0.98,1,0,2,10,218.1312,208.1312,384550.926,393978.426,74.2252,,75.74
6909,6909,1,33.33,1.93,1,0.95,0.98,0,0,1,5,131.5681,126.5681,384677.4941,394109.9941,66.8066,,68.17
6910,6910,0,0,0.98,0,0,0.98,0,0,0,0,32.0068,32.0068,384709.5009,394142.0009,32.0068,,32.66
6911,6911,0,0,0.98,0,0,0.98,0,0,0,0,9.2806,9.2806,384718.7815,394151.2815,9.2806,,9.47
6912,6912,0,0,0.97,0,0,0.97,0,0,0,0,6.014,6.014,384724.7955,394157.2955,6.014,,6.2
6913,6913,0,0,0.97,0,0,0.97,0,0,0,0,4.5881,4.5881,384729.3836,394161.8836,4.5881,,4.73
6914,6914,0,0,0.98,0,0,0.98,0,0,0,0,3.9004,3.9004,384733.284,394165.784,3.9004,,3.98
6915,6915,0,0,0.98,0,0,0.98,0,0,0,0,3.9004,3.9004,384737.1844,394169.6844,3.9004,,3.98
6916,6916,0,0,0.98,0,0,0.98,0,0,0,0,5.5566,5.5566,384742.741,394175.241,5.5566,,5.67
6917,6917,0,0,0.98,0,0,0.98,0,0,0,0,4.6354,4.6354,384747.3764,394179.8764,4.6354,,4.73
6918,6918,0,0,0.98,0,0,0.98,0,0,0,0,3.6848,3.6848,384751.0612,394183.5612,3.6848,,3.76
6919,6919,0,0,0.98,0,0,0.98,0,0,0,0,3.7044,3.7044,384754.7656,394187.2656,3.7044,,3.78
6920,6920,0,0,0.98,0,0,0.98,0,0,0,0,4.6354,4.6354,384759.401,394191.901,4.6354,,4.73
6921,6921,0,0,0.97,0,0,0.97,0,0,0,0,3.6666,3.6666,384763.0676,394195.5676,3.6666,,3.78
6922,6922,0,0,0.97,0,0,0.97,0,0,0,0,3.2495,3.2495,384766.3171,394198.8171,3.2495,,3.35
6923,6923,0,0,0.1535,-0.75,-0.8065,0.96,0.75,0,0.75,3.75,0.5082,-3.2418,384763.0753,394199.3253,3.1776,,3.31
6924,6924,0.75,25,0.1635,-0.75,-0.8065,0.97,1.5,0,0.75,3.75,0.3958,-3.3542,384759.7211,394199.7211,2.3474,,2.42
6925,6925,1.5,50,0.1635,-0.75,-0.8065,0.97,2.25,0,0.75,3.75,0.525,-3.225,384756.4961,394200.2461,3.1137,,3.21
6926,6926,2.25,75,0.1635,-0.75,-0.8065,0.97,3,0,0.75,3.75,0.5283,-3.2217,384753.2744,394200.7744,3.1331,,3.23
6927,6927,3,100,0.98,0,0,0.98,3,0,0,0,3.6848,3.6848,384756.9592,394204.4592,3.6848,,3.76
6928,6928,3,100,0.97,0,0,0.97,3,0,0,0,5.4999,5.4999,384762.4591,394209.9591,5.4999,,5.67
6929,6929,3,100,0.87,0,0,0.87,3,0,0,0,8.2302,8.2302,384770.6893,394218.1893,8.2302,,9.46
6930,6930,3,100,0.88,0,0,0.88,3,0,0,0,12.3992,12.3992,384783.0885,394230.5885,12.3992,,14.09
6931,6931,3,100,0.88,0,0,0.88,3,0,0,0,53.0816,53.0816,384836.1701,394283.6701,53.0816,,60.32
6932,6932,3,100,2.78,2,1.9,0.88,1,0,2,10,223.1506,213.1506,385049.3207,394506.8207,70.6376,,80.27
6933,6933,1,33.33,1.82,1,0.95,0.87,0,0,1,5,142.5606,137.5606,385186.8813,394649.3813,68.1471,,78.33
6934,6934,0,0,0.88,0,0,0.88,0,0,0,0,29.1192,29.1192,385216.0005,394678.5005,29.1192,,33.09
6935,6935,0,0,0.88,0,0,0.88,0,0,0,0,8.3248,8.3248,385224.3253,394686.8253,8.3248,,9.46
6936,6936,0,0,0.87,0,0,0.87,0,0,0,0,5.3505,5.3505,385229.6758,394692.1758,5.3505,,6.15
6937,6937,0,0,0.87,0,0,0.87,0,0,0,0,4.7676,4.7676,385234.4434,394696.9434,4.7676,,5.48
6938,6938,0,0,0.87,0,0,0.87,0,0,0,0,4.1151,4.1151,385238.5585,394701.0585,4.1151,,4.73
6939,6939,0,0,0.88,0,0,0.88,0,0,0,0,3.8104,3.8104,385242.3689,394704.8689,3.8104,,4.33
6940,6940,0,0,0.88,0,0,0.88,0,0,0,0,4.9896,4.9896,385247.3585,394709.8585,4.9896,,5.67
6941,6941,0,0,0.88,0,0,0.88,0,0,0,0,4.3296,4.3296,385251.6881,394714.1881,4.3296,,4.92
6942,6942,0,0,0.0735,-0.75,-0.8065,0.88,0.75,0,0.75,3.75,0.278,-3.472,385248.2161,394714.4661,3.3264,,3.78
6943,6943,0.75,25,0.88,0,0,0.88,0.75,0,0,0,4.9896,4.9896,385253.2057,394719.4557,4.9896,,5.67
6944,6944,0.75,25,0.89,0,0,0.89,0.75,0,0,0,6.7284,6.7284,385259.9341,394726.1841,6.7284,,7.56
6945,6945,0.75,25,0.89,0,0,0.89,0.75,0,0,0,5.1353,5.1353,385265.0694,394731.3194,5.1353,,5.77
6946,6946,0.75,25,0.89,0,0,0.89,0.75,0,0,0,3.8715,3.8715,385268.9409,394735.1909,3.8715,,4.35
6947,6947,0.75,25,0.0735,-0.75,-0.8065,0.88,1.5,0,0.75,3.75,0.2876,-3.4624,385265.4785,394735.4785,3.4408,,3.91
6948,6948,1.5,50,0.0735,-0.75,-0.8065,0.88,2.25,0,0.75,3.75,0.2361,-3.5139,385261.9646,394735.7146,2.8248,,3.21
6949,6949,2.25,75,0.0835,-0.75,-0.8065,0.89,3,0,0.75,3.75,0.2765,-3.4735,385258.4911,394735.9911,2.9459,,3.31
6950,6950,3,100,0.89,0,0,0.89,3,0,0,0,3.7024,3.7024,385262.1935,394739.6935,3.7024,,4.16
6951,6951,3,100,0.88,0,0,0.88,3,0,0,0,4.9896,4.9896,385267.1831,394744.6831,4.9896,,5.67
6952,6952,3,100,0.88,0,0,0.88,3,0,0,0,8.3248,8.3248,385275.5079,394753.0079,8.3248,,9.46
6953,6953,3,100,0.88,0,0,0.88,3,0,0,0,48.2592,48.2592,385323.7671,394801.2671,48.2592,,54.84
6954,6954,3,100,0.88,0,0,0.88,3,0,0,0,64.9,64.9,385388.6671,394866.1671,64.9,,73.75
6955,6955,3,100,0.88,0,0,0.88,3,0,0,0,66.5632,66.5632,385455.2303,394932.7303,66.5632,,75.64
6956,6956,3,100,2.78,2,1.9,0.88,1,0,2,10,226.0418,216.0418,385671.2721,395158.7721,71.5528,,81.31
6957,6957,1,33.33,1.83,1,0.95,0.88,0,0,1,5,146.4915,141.4915,385812.7636,395305.2636,70.444,,80.05
6958,6958,0,0,0.88,0,0,0.88,0,0,0,0,59.9104,59.9104,385872.674,395365.174,59.9104,,68.08
6959,6959,0,0,0.89,0,0,0.89,0,0,0,0,45.4434,45.4434,385918.1174,395410.6174,45.4434,,51.06
6960,6960,0,0,0.87,0,0,0.87,0,0,0,0,27.2049,27.2049,385945.3223,395437.8223,27.2049,,31.27
6961,6961,0,0,0.88,0,0,0.88,0,0,0,0,8.3424,8.3424,385953.6647,395446.1647,8.3424,,9.48
6962,6962,0,0,0.88,0,0,0.88,0,0,0,0,6.6704,6.6704,385960.3351,395452.8351,6.6704,,7.58
6963,6963,0,0,0.88,0,0,0.88,0,0,0,0,5.8344,5.8344,385966.1695,395458.6695,5.8344,,6.63
6964,6964,0,0,0.88,0,0,0.88,0,0,0,0,5.5264,5.5264,385971.6959,395464.1959,5.5264,,6.28
6965,6965,0,0,0.88,0,0,0.88,0,0,0,0,5.0072,5.0072,385976.7031,395469.2031,5.0072,,5.69
6966,6966,0,0,0.88,0,0,0.88,0,0,0,0,3.168,3.168,385979.8711,395472.3711,3.168,,3.6
6967,6967,0,0,0.89,0,0,0.89,0,0,0,0,3.204,3.204,385983.0751,395475.5751,3.204,,3.6
6968,6968,0,0,0.89,0,0,0.89,0,0,0,0,3.3019,3.3019,385986.377,395478.877,3.3019,,3.71
6969,6969,0,0,0.87,0,0,0.87,0,0,0,0,3.132,3.132,385989.509,395482.009,3.132,,3.6
6970,6970,0,0,0.0635,-0.75,-0.8065,0.87,0.75,0,0.75,3.75,0.2046,-3.5454,385985.9636,395482.2136,2.8014,,3.22
6971,6971,0.75,25,0.0635,-0.75,-0.8065,0.87,1.5,0,0.75,3.75,0.2046,-3.5454,385982.4182,395482.4182,2.8014,,3.22
6972,6972,1.5,50,0.0635,-0.75,-0.8065,0.87,2.25,0,0.75,3.75,0.0241,-3.7259,385978.6923,395482.4423,0.3306,,0.38
6973,6973,2.25,75,0.0635,-0.75,-0.8065,0.87,3,0,0.75,3.75,0.0724,-3.6776,385975.0147,395482.5147,0.9918,,1.14
6974,6974,3,100,0.87,0,0,0.87,3,0,0,0,3.2973,3.2973,385978.312,395485.812,3.2973,,3.79
6975,6975,3,100,0.88,0,0,0.88,3,0,0,0,3.8192,3.8192,385982.1312,395489.6312,3.8192,,4.34
6976,6976,3,100,0.89,0,0,0.89,3,0,0,0,6.3546,6.3546,385988.4858,395495.9858,6.3546,,7.14
6977,6977,3,100,0.89,0,0,0.89,3,0,0,0,43.2985,43.2985,386031.7843,395539.2843,43.2985,,48.65
6978,6978,3,100,0.89,0,0,0.89,3,0,0,0,43.2985,43.2985,386075.0828,395582.5828,43.2985,,48.65
6979,6979,3,100,0.88,0,0,0.88,3,0,0,0,66.704,66.704,386141.7868,395649.2868,66.704,,75.8
6980,6980,3,100,2.78,2,1.9,0.88,1,0,2,10,226.5422,216.5422,386358.329,395875.829,71.7112,,81.49
6981,6981,1,33.33,1.83,1,0.95,0.88,0,0,1,5,145.6497,140.6497,386498.9787,396021.4787,70.0392,,79.59
6982,6982,0,0,0.88,0,0,0.88,0,0,0,0,54.1992,54.1992,386553.1779,396075.6779,54.1992,,61.59
6983,6983,0,0,0.88,0,0,0.88,0,0,0,0,28.8024,28.8024,386581.9803,396104.4803,28.8024,,32.73
6984,6984,0,0,0.87,0,0,0.87,0,0,0,0,24.4296,24.4296,386606.4099,396128.9099,24.4296,,28.08
6985,6985,0,0,0.87,0,0,0.87,0,0,0,0,5.1852,5.1852,386611.5951,396134.0951,5.1852,,5.96
6986,6986,0,0,0.88,0,0,0.88,0,0,0,0,5.2448,5.2448,386616.8399,396139.3399,5.2448,,5.96
6987,6987,0,0,0.88,0,0,0.88,0,0,0,0,5.06,5.06,386621.8999,396144.3999,5.06,,5.75
6988,6988,0,0,0.88,0,0,0.88,0,0,0,0,5.0424,5.0424,386626.9423,396149.4423,5.0424,,5.73
6989,6989,0,0,0.88,0,0,0.88,0,0,0,0,3.9952,3.9952,386630.9375,396153.4375,3.9952,,4.54
6990,6990,0,0,0.88,0,0,0.88,0,0,0,0,2.8424,2.8424,386633.7799,396156.2799,2.8424,,3.23
6991,6991,0,0,0.88,0,0,0.88,0,0,0,0,1.6632,1.6632,386635.4431,396157.9431,1.6632,,1.89
6992,6992,0,0,0.88,0,0,0.88,0,0,0,0,0.6688,0.6688,386636.1119,396158.6119,0.6688,,0.76
6993,6993,0,0,0.0735,-0.75,-0.8065,0.88,0.75,0,0.75,3.75,0,-3.75,386632.3619,396158.6119,0,,0
6994,6994,0.75,25,0.0735,-0.75,-0.8065,0.88,1.5,0,0.75,3.75,0,-3.75,386628.6119,396158.6119,0,,0
6995,6995,1.5,50,0.0735,-0.75,-0.8065,0.88,2.25,0,0.75,3.75,0,-3.75,386624.8619,396158.6119,0,,0
6996,6996,2.25,75,0.0835,-0.75,-0.8065,0.89,3,0,0.75,3.75,0,-3.75,386621.1119,396158.6119,0,,0
6997,6997,3,100,0.87,0,0,0.87,3,0,0,0,0,0,386621.1119,396158.6119,0,,0
6998,6998,3,100,0.87,0,0,0.87,3,0,0,0,0,0,386621.1119,396158.6119,0,,0
6999,6999,3,100,0.87,0,0,0.87,3,0,0,0,0.3306,0.3306,386621.4425,396158.9425,0.3306,,0.38
7000,7000,3,100,0.87,0,0,0.87,3,0,0,0,2.8101,2.8101,386624.2526,396161.7526,2.8101,,3.23
7001,7001,3,100,0.87,0,0,0.87,3,0,0,0,3.7845,3.7845,386628.0371,396165.5371,3.7845,,4.35
7002,7002,3,100,0.87,0,0,0.87,3,0,0,0,4.9851,4.9851,386633.0222,396170.5222,4.9851,,5.73
7003,7003,3,100,0.88,0,0,0.88,3,0,0,0,24.9656,24.9656,386657.9878,396195.4878,24.9656,,28.37
7004,7004,3,100,3,2.25,2.1375,0.87,0.75,0.0075,2.25,11.25,234.15,222.9,386880.8878,396429.6378,67.9035,,78.05
7005,7005,0.75,25,1.5825,0.75,0.7125,0.87,0,0,0.75,3.75,90.4874,86.7374,386967.6252,396520.1252,49.7466,,57.18
7006,7006,0,0,0.88,0,0,0.88,0,0,0,0,8.6504,8.6504,386976.2756,396528.7756,8.6504,,9.83
7007,7007,0,0,0.88,0,0,0.88,0,0,0,0,4.9896,4.9896,386981.2652,396533.7652,4.9896,,5.67
7008,7008,0,0,0.87,0,0,0.87,0,0,0,0,5.0982,5.0982,386986.3634,396538.8634,5.0982,,5.86
7009,7009,0,0,0.87,0,0,0.87,0,0,0,0,4.9416,4.9416,386991.305,396543.805,4.9416,,5.68
7010,7010,0,0,0.87,0,0,0.87,0,0,0,0,4.9416,4.9416,386996.2466,396548.7466,4.9416,,5.68
7011,7011,0,0,0.87,0,0,0.87,0,0,0,0,4.9416,4.9416,387001.1882,396553.6882,4.9416,,5.68
7012,7012,0,0,0.88,0,0,0.88,0,0,0,0,4.1976,4.1976,387005.3858,396557.8858,4.1976,,4.77
7013,7013,0,0,0.88,0,0,0.88,0,0,0,0,4.1976,4.1976,387009.5834,396562.0834,4.1976,,4.77
7014,7014,0,0,0.88,0,0,0.88,0,0,0,0,2.9128,2.9128,387012.4962,396564.9962,2.9128,,3.31
7015,7015,0,0,0.88,0,0,0.88,0,0,0,0,0.6336,0.6336,387013.1298,396565.6298,0.6336,,0.72
7016,7016,0,0,0.0735,-0.75,-0.8065,0.88,0.75,0,0.75,3.75,0,-3.75,387009.3798,396565.6298,0,,0
7017,7017,0.75,25,0.0535,-0.75,-0.8065,0.86,1.5,0,0.75,3.75,0,-3.75,387005.6298,396565.6298,0,,0
7018,7018,1.5,50,0.0635,-0.75,-0.8065,0.87,2.25,0,0.75,3.75,0,-3.75,387001.8798,396565.6298,0,,0
7019,7019,2.25,75,0.0535,-0.75,-0.8065,0.86,3,0,0.75,3.75,0,-3.75,386998.1298,396565.6298,0,,0
7020,7020,3,100,0.87,0,0,0.87,3,0,0,0,0,0,386998.1298,396565.6298,0,,0
7021,7021,3,100,0.87,0,0,0.87,3,0,0,0,0,0,386998.1298,396565.6298,0,,0
7022,7022,3,100,0.87,0,0,0.87,3,0,0,0,0,0,386998.1298,396565.6298,0,,0
7023,7023,3,100,0.87,0,0,0.87,3,0,0,0,0,0,386998.1298,396565.6298,0,,0
7024,7024,3,100,0,0,0,0,3,0,0,0,0,0,386998.1298,396565.6298,0,,0
7025,7025,3,100,0.88,0,0,0.88,3,0,0,0,0,0,386998.1298,396565.6298,0,,0
7026,7026,3,100,0.88,0,0,0.88,3,0,0,0,2.8248,2.8248,387000.9546,396568.4546,2.8248,,3.21
7027,7027,3,100,0.89,0,0,0.89,3,0,0,0,3.5333,3.5333,387004.4879,396571.9879,3.5333,,3.97
7028,7028,3,100,3,2.25,2.1375,0.89,0.75,0.0275,2.25,11.25,68.04,56.79,387061.2779,396640.0279,20.1852,,22.68
7029,7029,0.75,25,1.6025,0.75,0.7125,0.89,0,0,0.75,3.75,24.2458,20.4958,387081.7737,396664.2737,13.4657,,15.13
7030,7030,0,0,0.89,0,0,0.89,0,0,0,0,4.0406,4.0406,387085.8143,396668.3143,4.0406,,4.54
7031,7031,0,0,0.89,0,0,0.89,0,0,0,0,2.9459,2.9459,387088.7602,396671.2602,2.9459,,3.31
7032,7032,0,0,0.89,0,0,0.89,0,0,0,0,2.9459,2.9459,387091.7061,396674.2061,2.9459,,3.31
7033,7033,0,0,0.88,0,0,0.88,0,0,0,0,2.9128,2.9128,387094.6189,396677.1189,2.9128,,3.31
7034,7034,0,0,0.89,0,0,0.89,0,0,0,0,2.9459,2.9459,387097.5648,396680.0648,2.9459,,3.31
7035,7035,0,0,0.89,0,0,0.89,0,0,0,0,2.8836,2.8836,387100.4484,396682.9484,2.8836,,3.24
7036,7036,0,0,0.89,0,0,0.89,0,0,0,0,2.8836,2.8836,387103.332,396685.832,2.8836,,3.24
7037,7037,0,0,0.89,0,0,0.89,0,0,0,0,2.8747,2.8747,387106.2067,396688.7067,2.8747,,3.23
7038,7038,0,0,0.9,0,0,0.9,0,0,0,0,1.701,1.701,387107.9077,396690.4077,1.701,,1.89
7039,7039,0,0,0.0835,-0.75,-0.8065,0.89,0.75,0,0.75,3.75,0,-3.75,387104.1577,396690.4077,0,,0
7040,7040,0.75,25,0.1835,-0.75,-0.8065,0.99,1.5,0,0.75,3.75,0,-3.75,387100.4077,396690.4077,0,,0
7041,7041,1.5,50,0.1735,-0.75,-0.8065,0.98,2.25,0,0.75,3.75,0,-3.75,387096.6577,396690.4077,0,,0
7042,7042,2.25,75,0.1635,-0.75,-0.8065,0.97,3,0,0.75,3.75,0,-3.75,387092.9077,396690.4077,0,,0
7043,7043,3,100,0.97,0,0,0.97,3,0,0,0,0,0,387092.9077,396690.4077,0,,0
7044,7044,3,100,0.97,0,0,0.97,3,0,0,0,0,0,387092.9077,396690.4077,0,,0
7045,7045,3,100,0.97,0,0,0.97,3,0,0,0,0,0,387092.9077,396690.4077,0,,0
7046,7046,3,100,0.99,0,0,0.99,3,0,0,0,0,0,387092.9077,396690.4077,0,,0
7047,7047,3,100,0.98,0,0,0.98,3,0,0,0,0,0,387092.9077,396690.4077,0,,0
7048,7048,3,100,0.99,0,0,0.99,3,0,0,0,0.7128,0.7128,387093.6205,396691.1205,0.7128,,0.72
7049,7049,3,100,0.99,0,0,0.99,3,0,0,0,3.2769,3.2769,387096.8974,396694.3974,3.2769,,3.31
7050,7050,3,100,0.99,0,0,0.99,3,0,0,0,3.6729,3.6729,387100.5703,396698.0703,3.6729,,3.71
7051,7051,3,100,0.98,0,0,0.98,3,0,0,0,6.2426,6.2426,387106.8129,396704.3129,6.2426,,6.37
7052,7052,3,100,2.88,2,1.9,0.98,1,0,2,10,82.1952,72.1952,387179.0081,396786.5081,27.9692,,28.54
7053,7053,1,33.33,1.93,1,0.95,0.98,0,0,1,5,32.8679,27.8679,387206.876,396819.376,16.6894,,17.03
7054,7054,0,0,0.98,0,0,0.98,0,0,0,0,5.929,5.929,387212.805,396825.305,5.929,,6.05
7055,7055,0,0,0.98,0,0,0.98,0,0,0,0,3.8416,3.8416,387216.6466,396829.1466,3.8416,,3.92
7056,7056,0,0,0.88,0,0,0.88,0,0,0,0,3.3264,3.3264,387219.973,396832.473,3.3264,,3.78
7057,7057,0,0,0.88,0,0,0.88,0,0,0,0,2.9128,2.9128,387222.8858,396835.3858,2.9128,,3.31
7058,7058,0,0,0.88,0,0,0.88,0,0,0,0,2.8512,2.8512,387225.737,396838.237,2.8512,,3.24
7059,7059,0,0,0.88,0,0,0.88,0,0,0,0,2.9128,2.9128,387228.6498,396841.1498,2.9128,,3.31
7060,7060,0,0,0.88,0,0,0.88,0,0,0,0,2.8512,2.8512,387231.501,396844.001,2.8512,,3.24
7061,7061,0,0,0.88,0,0,0.88,0,0,0,0,2.8424,2.8424,387234.3434,396846.8434,2.8424,,3.23
7062,7062,0,0,0.0735,-0.75,-0.8065,0.88,0.75,0,0.75,3.75,0,-3.75,387230.5934,396846.8434,0,,0
7063,7063,0.75,25,0.0835,-0.75,-0.8065,0.89,1.5,0,0.75,3.75,0,-3.75,387226.8434,396846.8434,0,,0
7064,7064,1.5,50,0.0835,-0.75,-0.8065,0.89,2.25,0,0.75,3.75,0,-3.75,387223.0934,396846.8434,0,,0
7065,7065,2.25,75,0.0635,-0.75,-0.8065,0.87,3,0,0.75,3.75,0,-3.75,387219.3434,396846.8434,0,,0
7066,7066,3,100,0.87,0,0,0.87,3,0,0,0,0,0,387219.3434,396846.8434,0,,0
7067,7067,3,100,0.87,0,0,0.87,3,0,0,0,0,0,387219.3434,396846.8434,0,,0
7068,7068,3,100,0.87,0,0,0.87,3,0,0,0,0,0,387219.3434,396846.8434,0,,0
7069,7069,3,100,0.87,0,0,0.87,3,0,0,0,0,0,387219.3434,396846.8434,0,,0
7070,7070,3,100,0.88,0,0,0.88,3,0,0,0,0,0,387219.3434,396846.8434,0,,0
7071,7071,3,100,0.88,0,0,0.88,3,0,0,0,0,0,387219.3434,396846.8434,0,,0
7072,7072,3,100,0.89,0,0,0.89,3,0,0,0,0,0,387219.3434,396846.8434,0,,0
7073,7073,3,100,0.89,0,0,0.89,3,0,0,0,0,0,387219.3434,396846.8434,0,,0
7074,7074,3,100,0.89,0,0,0.89,3,0,0,0,0.3382,0.3382,387219.6816,396847.1816,0.3382,,0.38
7075,7075,3,100,0.89,0,0,0.89,3,0,0,0,3.1951,3.1951,387222.8767,396850.3767,3.1951,,3.59
7076,7076,3,100,0.89,0,0,0.89,3,0,0,0,5.5269,5.5269,387228.4036,396855.9036,5.5269,,6.21
7077,7077,3,100,0.88,0,0,0.88,3,0,0,0,5.2448,5.2448,387233.6484,396861.1484,5.2448,,5.96
7078,7078,3,100,0.88,0,0,0.88,3,0,0,0,4.928,4.928,387238.5764,396866.0764,4.928,,5.6
